,Target Index,TimeOfDay,MaxSpeed,Traffic Amount,Keep Lane,Weather,Ultrasound,Damage,Distance,Lidar,Label(Ultra),Label(Damage),Label(Distance),Label(Lidar)
169,8.0,0.45,31.0,1.0,1.0,5.0,9999.900391,-2182.045578,-632.5884855,56.524975,1.0,1.0,1.0,0.0
170,8.0,0.69,46.0,9.0,1.0,0.0,2.473671913,-37875.2168,-688.6471659,102.175606,0.0,0.0,1.0,1.0
171,8.0,0.79,24.0,5.0,0.0,6.0,9999.900391,-138.4343719,-624.159577,53.929264,1.0,1.0,1.0,0.0
172,8.0,0.89,35.0,10.0,0.0,1.0,3.644287825,-25744.09961,-788.6795568,109.546165,0.0,0.0,0.0,1.0
173,8.0,0.99,33.0,8.0,0.0,1.0,9999.900391,-19213.94531,-735.5004833,105.90325,1.0,0.0,0.0,1.0
174,8.0,0.99,39.0,0.0,1.0,2.0,9999.900391,-2183.615891,-630.6830472,55.277794,1.0,1.0,1.0,0.0
175,9.0,0.01,23.0,4.0,1.0,4.0,9999.900391,-0.733593643,-516.1892739,74.28034,1.0,1.0,1.0,1.0
176,9.0,0.05,34.0,2.0,0.0,6.0,9999.900391,-1173.114685,-472.5242815,54.244175,1.0,1.0,1.0,0.0
177,9.0,0.21,27.0,6.0,0.0,3.0,9999.900391,-28.3787365,-474.2825729,51.74578,1.0,1.0,1.0,0.0
178,9.0,0.28,30.0,7.0,1.0,6.0,4.149589062,-37878.42383,-563.4613733,102.537796,0.0,0.0,1.0,1.0
179,9.0,0.46,28.0,1.0,0.0,2.0,9999.900391,-2175.502014,-474.1069552,51.03507,1.0,1.0,1.0,0.0
180,9.0,0.48,44.0,0.0,0.0,6.0,9999.900391,-1180.372772,-472.5770692,53.67418,1.0,1.0,1.0,0.0
181,9.0,0.53,41.0,9.0,1.0,1.0,9999.900391,-17757.10742,-758.011193,109.22315,1.0,0.0,0.0,1.0
182,9.0,0.53,42.0,7.0,1.0,6.0,4.633691311,-17950.125,-661.0975397,109.22878,0.0,0.0,1.0,1.0
183,9.0,0.56,20.0,4.0,0.0,0.0,9999.900391,-1528.368347,-509.3422847,68.83581,1.0,1.0,1.0,1.0
184,9.0,0.69,23.0,6.0,0.0,3.0,9999.900391,-56.30210495,-488.618305,54.320896,1.0,1.0,1.0,0.0
185,9.0,0.74,31.0,3.0,1.0,4.0,9999.900391,-1104.343994,-493.5435827,56.567905,1.0,1.0,1.0,0.0
186,9.0,0.81,24.0,1.0,0.0,0.0,9999.900391,-2.007778406,-483.2821549,52.808044,1.0,1.0,1.0,0.0
187,9.0,0.85,28.0,5.0,0.0,3.0,9999.900391,-1193.515457,-474.0926044,52.791218,1.0,1.0,1.0,0.0
188,9.0,0.94,48.0,0.0,0.0,2.0,9999.900391,-1180.723755,-473.5968682,52.78493,1.0,1.0,1.0,0.0
189,9.0,0.97,50.0,9.0,1.0,6.0,4.807986736,-22262.45996,-556.6448793,101.412704,0.0,0.0,1.0,1.0
190,9.0,0.99,22.0,9.0,0.0,6.0,9999.900391,-0.069415346,-493.0142191,57.6974,1.0,1.0,1.0,0.0
191,10.0,0.05,21.0,3.0,0.0,4.0,9999.900391,-10522.05713,-792.3901061,109.70246,1.0,1.0,0.0,1.0
192,10.0,0.14,39.0,6.0,0.0,0.0,4.728365898,-21865.74902,-685.7044407,99.54585,0.0,0.0,1.0,1.0
193,10.0,0.15,22.0,8.0,1.0,4.0,9999.900391,-5620.378174,-917.0628436,109.79742,1.0,1.0,0.0,1.0
194,10.0,0.18,35.0,7.0,1.0,1.0,1.81036067,-30896.2793,-701.1676768,101.88278,0.0,0.0,0.0,1.0
195,10.0,0.21,47.0,9.0,1.0,3.0,9999.900391,-15934.21777,-740.7824532,105.8394,1.0,0.0,0.0,1.0
196,10.0,0.31,49.0,1.0,1.0,6.0,9999.900391,-2176.69577,-640.8147131,54.852715,1.0,1.0,1.0,0.0
197,10.0,0.36,21.0,7.0,1.0,6.0,9999.900391,-5725.966675,-916.7356963,109.29898,1.0,1.0,0.0,1.0
198,10.0,0.41,50.0,5.0,0.0,2.0,9999.900391,-2525.8703,-627.9041,51.742496,1.0,1.0,1.0,0.0
199,10.0,0.46,29.0,4.0,1.0,4.0,3.861374617,-15761.1792,-784.9131088,109.53721,0.0,0.0,0.0,1.0
